.34159,.29647,-.97429	-.13073,.42060,-.09657
.34159,.29647,-.97429	-.13184,.42007,-.09570
.34159,.29647,-.97429	-.13515,.41854,-.09318
.34159,.29647,-.97429	-.13886,.41694,-.09052
.34159,.29647,-.97429	-.14547,.41419,-.08610
.34159,.29647,-.97429	-.14719,.41347,-.08500
.34159,.29647,-.97429	-.15170,.41151,-.08222
.34159,.29647,-.97429	-.16437,.40542,-.07526
.34159,.29647,-.97429	-.16607,.40454,-.07438
.34159,.29647,-.97429	-.16753,.40377,-.07362
.34159,.29647,-.97429	-.17178,.40152,-.07161
.34159,.29647,-.97429	-.17770,.39833,-.06897
.34159,.29647,-.97429	-.18672,.39334,-.06536
.34159,.29647,-.97429	-.18913,.39200,-.06443
.34159,.29647,-.97429	-.19556,.38841,-.06222
.34159,.29647,-.97429	-.20207,.38482,-.06019
.34159,.29647,-.97429	-.21518,.37778,-.05648
.34159,.29647,-.97429	-.21724,.37669,-.05592
.34159,.29647,-.97429	-.22308,.37360,-.05433
.34159,.29647,-.97429	-.23051,.36967,-.05236
.34159,.29647,-.97429	-.24561,.36172,-.04828
.34159,.29647,-.97429	-.24904,.35989,-.04732
.34159,.29647,-.97429	-.25325,.35754,-.04609
.34159,.29647,-.97429	-.26013,.35354,-.04404
.34159,.29647,-.97429	-.27247,.34565,-.04038
.34159,.29647,-.97429	-.27467,.34414,-.03972
.34159,.29647,-.97429	-.28200,.33899,-.03764
.34159,.29647,-.97429	-.28990,.33327,-.03527
.34159,.29647,-.97429	-.29962,.32614,-.03218
.34159,.29647,-.97429	-.30256,.32395,-.03119
.34159,.29647,-.97429	-.30940,.31877,-.02890
.34159,.29647,-.97429	-.31561,.31389,-.02689
.34159,.29647,-.97429	-.32621,.30492,-.02369
.34159,.29647,-.97429	-.33414,.29766,-.02133
.34159,.29647,-.97429	-.33628,.29564,-.02073
.34159,.29647,-.97429	-.34024,.29176,-.01967
.34159,.29647,-.97429	-.34979,.28163,-.01760
.34159,.29647,-.97429	-.35114,.28009,-.01735
.34159,.29647,-.97429	-.35551,.27497,-.01670
.34159,.29647,-.97429	-.36008,.26934,-.01617
.34159,.29647,-.97429	-.36732,.25993,-.01579
.34159,.29647,-.97429	-.36887,.25784,-.01582
.34159,.29647,-.97429	-.37271,.25251,-.01598
.63753,.33864,-1.15057	.57247,.10877,-.09474
.63753,.33864,-1.15057	.57712,.10017,-.09563
.64561,.32270,-1.15244	.58128,.09233,-.09643
.64561,.32270,-1.15244	.58783,.07995,-.09771
.64561,.32270,-1.15244	.58934,.07714,-.09799
.64561,.32270,-1.15244	.59288,.07068,-.09866
.64561,.32270,-1.15244	.59661,.06408,-.09934
.64561,.32270,-1.15244	.60026,.05783,-.10000
.64561,.32270,-1.15244	.60589,.04860,-.10099
.64561,.32270,-1.15244	.60695,.04690,-.10116
.64561,.32270,-1.15244	.61027,.04190,-.10167
.64561,.32270,-1.15244	.61297,.03821,-.10204
.64561,.32270,-1.15244	.61743,.03323,-.10255
.64561,.32270,-1.15244	.62118,.03071,-.10292
.64561,.32270,-1.15244	.62218,.03037,-.10298
.64561,.32270,-1.15244	.62358,.03021,-.10312
.64561,.32270,-1.15244	.62724,.03143,-.10373
.64561,.32270,-1.15244	.62806,.03208,-.10396
.64561,.32270,-1.15244	.62998,.03419,-.10466
.64561,.32270,-1.15244	.63176,.03710,-.10551
.64561,.32270,-1.15244	.63453,.04408,-.10716
.64561,.32270,-1.15244	.63503,.04565,-.10749
.64561,.32270,-1.15244	.63653,.05135,-.10863
.64561,.32270,-1.15244	.63781,.05714,-.10976
.64561,.32270,-1.15244	.63986,.06809,-.11183
.64561,.32270,-1.15244	.64167,.07967,-.11381
.63753,.33864,-1.15057	.64487,.10402,-.11758
.63753,.33864,-1.15057	.64592,.11249,-.11880
.63753,.33864,-1.15057	.64697,.12121,-.12003
.63753,.33864,-1.15057	.64876,.13712,-.12217
.63753,.33864,-1.15057	.64905,.13991,-.12252
.63753,.33864,-1.15057	.65001,.14982,-.12372
.63753,.33864,-1.15057	.65079,.15817,-.12473
.63753,.33864,-1.15057	.65199,.17252,-.12639
.63753,.33864,-1.15057	.65226,.17633,-.12677
.63753,.33864,-1.15057	.65363,.19715,-.12882
.63753,.33864,-1.15057	.65379,.19994,-.12906
.63753,.33864,-1.15057	.65433,.21010,-.12992
.63753,.33864,-1.15057	.65445,.21239,-.13011
.63753,.33864,-1.15057	.65485,.21989,-.13079
.63753,.33864,-1.15057	.65528,.22818,-.13158
.63753,.33864,-1.15057	.65586,.24139,-.13280
.63753,.33864,-1.15057	.65596,.24436,-.13306
.63753,.33864,-1.15057	.65614,.25218,-.13366
.63753,.33864,-1.15057	.65621,.27193,-.13491
.63753,.33864,-1.15057	.65620,.27476,-.13504
.63753,.33864,-1.15057	.65613,.28199,-.13534
.63753,.33864,-1.15057	.65609,.28487,-.13546
.63753,.33864,-1.15057	.65598,.28997,-.13570
.63753,.33864,-1.15057	.65544,.30235,-.13642
.63753,.33864,-1.15057	.65530,.30441,-.13655
.63753,.33864,-1.15057	.65475,.31077,-.13698
.74454,.41182,-1.20577	.65402,.31709,-.13741
.74454,.41182,-1.20577	.65247,.32692,-.13804
.74454,.41182,-1.20577	.65199,.32927,-.13819
.74454,.41182,-1.20577	.65072,.33463,-.13858
.74454,.41182,-1.20577	.64933,.33931,-.13895
.74454,.41182,-1.20577	.64664,.34659,-.13955
.74454,.41182,-1.20577	.64577,.34864,-.13971
.74454,.41182,-1.20577	.64383,.35293,-.14006
.74454,.41182,-1.20577	.63733,.36508,-.14148
.74454,.41182,-1.20577	.63642,.36664,-.14174
.74454,.41182,-1.20577	.63560,.36802,-.14199
.74454,.41182,-1.20577	.63421,.37033,-.14245
.74454,.41182,-1.20577	.63142,.37473,-.14347
.74454,.41182,-1.20577	.62654,.38162,-.14535
.74454,.41182,-1.20577	.62561,.38287,-.14573
.74454,.41182,-1.20577	.62233,.38697,-.14705
.74454,.41182,-1.20577	.61917,.39051,-.14830
.74454,.41182,-1.20577	.61368,.39565,-.15058
.74454,.41182,-1.20577	.61237,.39665,-.15115
.74454,.41182,-1.20577	.60890,.39891,-.15269
.74454,.41182,-1.20577	.59895,.40398,-.15691
.74454,.41182,-1.20577	.59803,.40437,-.15727
.74454,.41182,-1.20577	.59699,.40481,-.15769
.74454,.41182,-1.20577	.59418,.40584,-.15876
.74454,.41182,-1.20577	.59023,.40695,-.16030
.74454,.41182,-1.20577	.58410,.40813,-.16272
.74454,.41182,-1.20577	.58264,.40839,-.16329
.74454,.41182,-1.20577	.57896,.40905,-.16469
.74454,.41182,-1.20577	.57562,.40960,-.16597
.74454,.41182,-1.20577	.57023,.41016,-.16821
.74454,.41182,-1.20577	.56888,.41020,-.16884
.74454,.41182,-1.20577	.56561,.41012,-.17044
.74454,.41182,-1.20577	.55751,.40936,-.17539
.74454,.41182,-1.20577	.55680,.40925,-.17592
.74454,.41182,-1.20577	.55611,.40914,-.17645
.74454,.41182,-1.20577	.55440,.40886,-.17787
.74454,.41182,-1.20577	.55164,.40842,-.18045
.74454,.41182,-1.20577	.54729,.40802,-.18509
.74454,.41182,-1.20577	.54634,.40803,-.18621
.74454,.41182,-1.20577	.54333,.40836,-.19001
.74454,.41182,-1.20577	.54108,.40900,-.19299
.74454,.41182,-1.20577	.53698,.41116,-.19893
.74454,.41182,-1.20577	.53591,.41192,-.20061
.74454,.41182,-1.20577	.53337,.41388,-.20475
.74454,.41182,-1.20577	.53101,.41585,-.20884
.74454,.41182,-1.20577	.52640,.41977,-.21762
.74454,.41182,-1.20577	.52563,.42045,-.21926
.74454,.41182,-1.20577	.52426,.42155,-.22220
.74454,.41182,-1.20577	.52228,.42310,-.22675
.74454,.41182,-1.20577	.51923,.42517,-.23444
.74454,.41182,-1.20577	.51846,.42563,-.23657
.74454,.41182,-1.20577	.51681,.42656,-.24135
.74454,.41182,-1.20577	.51520,.42740,-.24637
.74454,.41182,-1.20577	.51294,.42859,-.25428
.74454,.41182,-1.20577	.51245,.42884,-.25608
.74454,.41182,-1.20577	.51110,.42953,-.26139
.74454,.41182,-1.20577	.50997,.43008,-.26632
.74454,.41182,-1.20577	.50809,.43082,-.27542
.74454,.41182,-1.20577	.50679,.43108,-.28230
.74454,.41182,-1.20577	.50645,.43110,-.28417
.74454,.41182,-1.20577	.50579,.43106,-.28793
.74454,.41182,-1.20577	.50438,.43079,-.29656
.74454,.41182,-1.20577	.50319,.43057,-.30412
.74454,.41182,-1.20577	.50292,.43053,-.30575
.74454,.41182,-1.20577	.50237,.43043,-.30929
.74454,.41182,-1.20577	.50112,.43020,-.31680
.74454,.41182,-1.20577	.50073,.43009,-.31902
.74454,.41182,-1.20577	.49989,.42973,-.32384
.74454,.41182,-1.20577	.49895,.42915,-.32856
.74454,.41182,-1.20577	.49701,.42763,-.33636
.74454,.41182,-1.20577	.49658,.42725,-.33796
.74454,.41182,-1.20577	.49416,.42505,-.34575
.74454,.41182,-1.20577	.49374,.42465,-.34700
.74454,.41182,-1.20577	.49177,.42296,-.35215
.74454,.41182,-1.20577	.49133,.42259,-.35325
.74454,.41182,-1.20577	.48972,.42139,-.35684
.74454,.41182,-1.20577	.48781,.42019,-.36046
.74454,.41182,-1.20577	.48599,.41927,-.36360
.74454,.41182,-1.20577	.48266,.41803,-.36861
.74454,.41182,-1.20577	.48157,.41772,-.37008
.74454,.41182,-1.20577	.47936,.41721,-.37289
.74454,.41182,-1.20577	.47726,.41686,-.37538
.74454,.41182,-1.20577	.47310,.41648,-.38004
.74454,.41182,-1.20577	.46941,.41644,-.38392
.74454,.41182,-1.20577	.46858,.41649,-.38485
.74454,.41182,-1.20577	.46660,.41663,-.38690
.74454,.41182,-1.20577	.46212,.41729,-.39152
.74454,.41182,-1.20577	.46103,.41752,-.39265
.74454,.41182,-1.20577	.45804,.41817,-.39565
.74454,.41182,-1.20577	.45502,.41888,-.39865
.74454,.41182,-1.20577	.44960,.42034,-.40434
.74454,.41182,-1.20577	.44717,.42099,-.40692
.74454,.41182,-1.20577	.44544,.42143,-.40871
.74454,.41182,-1.20577	.44223,.42221,-.41203
.74454,.41182,-1.20577	.43618,.42356,-.41820
.74454,.41182,-1.20577	.43183,.42443,-.42257
.74454,.41182,-1.20577	.43046,.42470,-.42392
.74454,.41182,-1.20577	.42815,.42514,-.42616
.74454,.41182,-1.20577	.42192,.42631,-.43193
.74454,.41182,-1.20577	.42034,.42662,-.43334
.74454,.41182,-1.20577	.41661,.42733,-.43655
.74454,.41182,-1.20577	.41223,.42816,-.44017
.74454,.41182,-1.20577	.40528,.42931,-.44553
.74454,.41182,-1.20577	.40356,.42955,-.44679
.74454,.41182,-1.20577	.39909,.43013,-.44997
.74454,.41182,-1.20577	.39449,.43068,-.45317
.74454,.41182,-1.20577	.38585,.43156,-.45899
.74454,.41182,-1.20577	.38430,.43168,-.45998
.74454,.41182,-1.20577	.37437,.43249,-.46627
.74454,.41182,-1.20577	.37244,.43265,-.46750
.74454,.41182,-1.20577	.36540,.43307,-.47176
.74454,.41182,-1.20577	.36330,.43320,-.47308
.74454,.41182,-1.20577	.35775,.43347,-.47649
.74454,.41182,-1.20577	.35204,.43368,-.47990
.74454,.41182,-1.20577	.34248,.43414,-.48586
.74454,.41182,-1.20577	.33998,.43425,-.48739
.74454,.41182,-1.20577	.33414,.43447,-.49092
.74454,.41182,-1.20577	.32783,.43468,-.49467
.74454,.41182,-1.20577	.31754,.43500,-.50076
.74454,.41182,-1.20577	.31427,.43511,-.50274
.74454,.41182,-1.20577	.30828,.43531,-.50642
.74454,.41182,-1.20577	.28946,.43602,-.51869
.74454,.41182,-1.20577	.28739,.43613,-.52016
.74454,.41182,-1.20577	.28516,.43623,-.52170
.74454,.41182,-1.20577	.28034,.43647,-.52519
.74454,.41182,-1.20577	.27267,.43684,-.53069
.74454,.41182,-1.20577	.26080,.43750,-.53894
.74454,.41182,-1.20577	.25755,.43777,-.54128
.74454,.41182,-1.20577	.25084,.43830,-.54587
.74454,.41182,-1.20577	.24362,.43891,-.55077
.74454,.41182,-1.20577	.23117,.43980,-.55895
.74454,.41182,-1.20577	.22866,.43997,-.56061
.74454,.41182,-1.20577	.22192,.44038,-.56498
.74454,.41182,-1.20577	.20337,.44135,-.57634
.74454,.41182,-1.20577	.20127,.44147,-.57754
.74454,.41182,-1.20577	.19889,.44160,-.57887
.74454,.41182,-1.20577	.19371,.44199,-.58192
.74454,.41182,-1.20577	.18693,.44273,-.58615
.74454,.41182,-1.20577	.17607,.44437,-.59263
.74454,.41182,-1.20577	.17341,.44486,-.59414
.74454,.41182,-1.20577	.16764,.44601,-.59732
.74454,.41182,-1.20577	.16167,.44723,-.60041
.74454,.41182,-1.20577	.15076,.45012,-.60784
.74454,.41182,-1.20577	.14967,.45044,-.60871
.74454,.41182,-1.20577	.14656,.45134,-.61129
.74454,.41182,-1.20577	.14211,.45262,-.61516
.74454,.41182,-1.20577	.13461,.45476,-.62204
.74454,.41182,-1.20577	.13314,.45519,-.62352
.74454,.41182,-1.20577	.13134,.45574,-.62547
.74454,.41182,-1.20577	.12887,.45651,-.62830
.74454,.41182,-1.20577	.12464,.45793,-.63379
.74454,.41182,-1.20577	.12384,.45820,-.63489
.74454,.41182,-1.20577	.12165,.45894,-.63807
.74454,.41182,-1.20577	.11970,.45964,-.64114
.74454,.41182,-1.20577	.11689,.46080,-.64608
.74454,.41182,-1.20577	.11630,.46104,-.64717
.74454,.41182,-1.20577	.11491,.46173,-.65006
.74454,.41182,-1.20577	.11366,.46252,-.65304
.74454,.41182,-1.20577	.11200,.46380,-.65787
.74454,.41182,-1.20577	.11119,.46470,-.66115
.74454,.41182,-1.20577	.11097,.46498,-.66216
.74454,.41182,-1.20577	.11076,.46535,-.66357
.74454,.41182,-1.20577	.11059,.46620,-.66730
.74454,.41182,-1.20577	.11062,.46632,-.66802
.74454,.41182,-1.20577	.11081,.46657,-.66987
.74454,.41182,-1.20577	.11117,.46666,-.67180
.74454,.41182,-1.20577	.11202,.46644,-.67492
.74454,.41182,-1.20577	.11223,.46631,-.67561
.74454,.41182,-1.20577	.11285,.46587,-.67737
.74454,.41182,-1.20577	.11338,.46536,-.67880
.74454,.41182,-1.20577	.11410,.46442,-.68097
.74454,.41182,-1.20577	.11432,.46402,-.68168
.74454,.41182,-1.20577	.11462,.46276,-.68338
.74454,.41182,-1.20577	.11466,.46243,-.68373
.74454,.41182,-1.20577	.11453,.46140,-.68474
.74454,.41182,-1.20577	.11449,.46116,-.68495
.74454,.41182,-1.20577	.11428,.46058,-.68545
.74454,.41182,-1.20577	.11391,.45992,-.68596
.74454,.41182,-1.20577	.11301,.45915,-.68673
.74454,.41182,-1.20577	.11278,.45906,-.68693
.74454,.41182,-1.20577	.11215,.45896,-.68744
.74454,.41182,-1.20577	.11143,.45898,-.68795
.74454,.41182,-1.20577	.11018,.45936,-.68873
.17347,.63037,-1.69241	.10984,.45955,-.68893
.17347,.63037,-1.69241	.10905,.46009,-.68938
.17347,.63037,-1.69241	.10709,.46155,-.69027
.17520,.62785,-1.69701	.10683,.46170,-.69031
.17520,.62785,-1.69701	.10660,.46178,-.69030
.17520,.62785,-1.69701	.10598,.46209,-.69045
.17587,.62676,-1.69912	.10515,.46239,-.69055
.17587,.62676,-1.69912	.10350,.46280,-.69044
.17587,.62676,-1.69912	.10297,.46287,-.69028
.17587,.62676,-1.69912	.10183,.46299,-.68989
.17587,.62676,-1.69912	.10044,.46316,-.68941
.17587,.62676,-1.69912	.09774,.46358,-.68838
.17587,.62676,-1.69912	.09707,.46368,-.68805
.17587,.62676,-1.69912	.09515,.46394,-.68718
.17587,.62676,-1.69912	.09302,.46411,-.68619
.17587,.62676,-1.69912	.08778,.46404,-.68401
.17587,.62676,-1.69912	.08616,.46392,-.68334
.17587,.62676,-1.69912	.08472,.46382,-.68277
.17587,.62676,-1.69912	.08189,.46356,-.68166
.17587,.62676,-1.69912	.07559,.46291,-.67941
.17587,.62676,-1.69912	.07423,.46276,-.67895
.17587,.62676,-1.69912	.06965,.46230,-.67736
.17587,.62676,-1.69912	.06478,.46192,-.67567
.17587,.62676,-1.69912	.05628,.46146,-.67276
.17587,.62676,-1.69912	.05388,.46135,-.67192
.17587,.62676,-1.69912	.04836,.46114,-.67004
.17587,.62676,-1.69912	.04210,.46097,-.66797
.17587,.62676,-1.69912	.02869,.46073,-.66351
.17587,.62676,-1.69912	.02610,.46071,-.66266
.17587,.62676,-1.69912	.02200,.46060,-.66123
.17520,.62785,-1.69701	.01547,.46028,-.65881
.17520,.62785,-1.69701	.00391,.45920,-.65443
.11040,.62593,-1.69197	.00113,.45884,-.65339
.11040,.62593,-1.69197	-.00537,.45786,-.65099
.11040,.62593,-1.69197	-.01276,.45661,-.64825
.11040,.62593,-1.69197	-.02394,.45457,-.64396
.11040,.62593,-1.69197	-.02612,.45415,-.64311
.11040,.62593,-1.69197	-.03233,.45294,-.64069
.11040,.62593,-1.69197	-.03780,.45177,-.63844
.11040,.62593,-1.69197	-.04766,.44918,-.63397
.11040,.62593,-1.69197	-.05464,.44714,-.63057
.11040,.62593,-1.69197	-.05678,.44649,-.62943
.11040,.62593,-1.69197	-.06012,.44554,-.62771
.11040,.62593,-1.69197	-.06749,.44352,-.62343
.11040,.62593,-1.69197	-.06942,.44303,-.62217
.11040,.62593,-1.69197	-.07352,.44208,-.61930
.11040,.62593,-1.69197	-.07767,.44140,-.61609
.11040,.62593,-1.69197	-.08425,.44113,-.61016
.11040,.62593,-1.69197	-.08596,.44118,-.60844
.11040,.62593,-1.69197	-.08857,.44125,-.60559
.11040,.62593,-1.69197	-.09173,.44125,-.60168
.11040,.62593,-1.69197	-.09731,.44079,-.59327
.11040,.62593,-1.69197	-.10080,.44011,-.58697
.11040,.62593,-1.69197	-.10209,.43975,-.58436
.11040,.62593,-1.69197	-.10322,.43935,-.58187
.11040,.62593,-1.69197	-.10691,.43775,-.57255
-.03850,.61896,-1.62012	-.10827,.43699,-.56838
-.03850,.61896,-1.62012	-.10934,.43629,-.56462
-.04388,.61774,-1.61246	-.11099,.43513,-.55825
-.04388,.61774,-1.61246	-.11337,.43314,-.54686
-.04881,.61543,-1.60688	-.11402,.43249,-.54303
-.04881,.61543,-1.60688	-.11463,.43181,-.53901
-.05765,.60941,-1.60118	-.11536,.43086,-.53319
-.05765,.60941,-1.60118	-.11625,.42936,-.52287
-.06218,.60584,-1.59375	-.11637,.42915,-.52109
-.06218,.60584,-1.59375	-.11673,.42817,-.50973
-.06218,.60584,-1.59375	-.11673,.42812,-.50766
-.06218,.60584,-1.59375	-.11661,.42845,-.49999
-.06218,.60584,-1.59375	-.11654,.42870,-.49763
-.06218,.60584,-1.59375	-.11605,.43012,-.48779
-.06218,.60584,-1.59375	-.11581,.43069,-.48428
-.06218,.60584,-1.59375	-.11497,.43270,-.47305
-.06218,.60584,-1.59375	-.11472,.43324,-.47012
-.06218,.60584,-1.59375	-.11410,.43466,-.46278
-.06218,.60584,-1.59375	-.11344,.43611,-.45521
-.06218,.60584,-1.59375	-.11236,.43798,-.44300
-.06218,.60584,-1.59375	-.11206,.43852,-.43914
-.06218,.60584,-1.59375	-.11121,.44070,-.42388
-.06218,.60584,-1.59375	-.11110,.44104,-.42088
-.06218,.60584,-1.59375	-.11094,.44184,-.41123
-.06218,.60584,-1.59375	-.11093,.44194,-.40855
-.06218,.60584,-1.59375	-.11094,.44199,-.40076
-.06218,.60584,-1.59375	-.11113,.44193,-.39275
-.06218,.60584,-1.59375	-.11198,.44202,-.37964
-.06218,.60584,-1.59375	-.11223,.44207,-.37706
-.06218,.60584,-1.59375	-.11299,.44223,-.37025
-.06218,.60584,-1.59375	-.11399,.44245,-.36309
-.06218,.60584,-1.59375	-.11608,.44292,-.35115
-.06218,.60584,-1.59375	-.11687,.44310,-.34747
-.06218,.60584,-1.59375	-.12038,.44369,-.33349
-.06218,.60584,-1.59375	-.12121,.44377,-.33057
-.06218,.60584,-1.59375	-.12419,.44389,-.32093
-.06218,.60584,-1.59375	-.12508,.44388,-.31820
-.06218,.60584,-1.59375	-.12755,.44381,-.31112
-.06218,.60584,-1.59375	-.13032,.44362,-.30366
-.06218,.60584,-1.59375	-.13510,.44315,-.29162
-.06218,.60584,-1.59375	-.13626,.44304,-.28884
-.06218,.60584,-1.59375	-.13953,.44272,-.28118
-.06218,.60584,-1.59375	-.14294,.44244,-.27339
-.06218,.60584,-1.59375	-.14896,.44201,-.26010
-.06218,.60584,-1.59375	-.15034,.44188,-.25711
-.06218,.60584,-1.59375	-.15746,.44104,-.24247
-.06218,.60584,-1.59375	-.15898,.44080,-.23955
-.06218,.60584,-1.59375	-.16399,.43982,-.23016
-.06218,.60584,-1.59375	-.16558,.43948,-.22735
-.06218,.60584,-1.59375	-.16961,.43861,-.22048
-.06218,.60584,-1.59375	-.17336,.43785,-.21442
-.06218,.60584,-1.59375	-.18048,.43707,-.20352
-.06218,.60584,-1.59375	-.18256,.43709,-.20042
-.06218,.60584,-1.59375	-.18667,.43754,-.19432
-.06218,.60584,-1.59375	-.19127,.43874,-.18736
-.06218,.60584,-1.59375	-.19869,.44175,-.17604
-.06218,.60584,-1.59375	-.20495,.44451,-.16627
-.06218,.60584,-1.59375	-.21035,.44653,-.15767
.44478,.19320,-.99461	.36975,.03075,.10502
.44478,.19320,-.99461	.37138,.03214,.10799
.45468,.19756,-.98438	.37599,.03590,.11582
.45468,.19756,-.98438	.37657,.03635,.11674
.45468,.19756,-.98438	.37709,.03675,.11756
.45468,.19756,-.98438	.37877,.03781,.11999
.45906,.19959,-.97900	.38498,.03993,.12800
.46372,.20204,-.97341	.38580,.04004,.12896
.46372,.20204,-.97341	.38651,.04012,.12979
.46372,.20204,-.97341	.38872,.04031,.13226
.46811,.20391,-.96829	.39210,.04037,.13569
.47245,.20544,-.96306	.39790,.04004,.14076
.47245,.20544,-.96306	.39968,.03986,.14212
.47245,.20544,-.96306	.40357,.03941,.14494
.47245,.20544,-.96306	.40783,.03889,.14775
.47245,.20544,-.96306	.41829,.03759,.15357
.47245,.20544,-.96306	.41991,.03737,.15437
.47245,.20544,-.96306	.42325,.03694,.15593
.47245,.20544,-.96306	.42890,.03623,.15837
.47245,.20544,-.96306	.43834,.03531,.16207
.47245,.20544,-.96306	.44034,.03516,.16280
.47245,.20544,-.96306	.44623,.03482,.16471
.47245,.20544,-.96306	.45298,.03460,.16663
.47245,.20544,-.96306	.46385,.03466,.16921
.47245,.20544,-.96306	.46659,.03476,.16977
.47245,.20544,-.96306	.47390,.03514,.17100
.47245,.20544,-.96306	.48176,.03565,.17200
.47245,.20544,-.96306	.50053,.03723,.17348
.47245,.20544,-.96306	.50345,.03750,.17361
.47245,.20544,-.96306	.50808,.03793,.17379
.47245,.20544,-.96306	.51699,.03874,.17402
.47245,.20544,-.96306	.53356,.04013,.17438
.47245,.20544,-.96306	.54109,.04068,.17459
.47245,.20544,-.96306	.54729,.04110,.17479
.47245,.20544,-.96306	.55778,.04178,.17523
.47245,.20544,-.96306	.57692,.04315,.17617
.47245,.20544,-.96306	.59474,.04434,.17690
.47245,.20544,-.96306	.59908,.04460,.17708
.47245,.20544,-.96306	.60452,.04491,.17732
.47245,.20544,-.96306	.61850,.04545,.17824
.47245,.20544,-.96306	.61860,.04525,.17829
.47245,.20544,-.96306	.61882,.04485,.17839
.47245,.20544,-.96306	.61902,.04438,.17852
.47245,.20544,-.96306	.61897,.04375,.17879
.47245,.20544,-.96306	.61893,.04354,.17884
.47245,.20544,-.96306	.61885,.04319,.17897
.47245,.20544,-.96306	.61878,.04291,.17909
.47245,.20544,-.96306	.61884,.04250,.17920
.47245,.20544,-.96306	.61886,.04243,.17923
.47245,.20544,-.96306	.61901,.04220,.17928
.47245,.20544,-.96306	.61931,.04196,.17930
.47245,.20544,-.96306	.62007,.04172,.17922
.47245,.20544,-.96306	.62021,.04171,.17919
.47245,.20544,-.96306	.62059,.04164,.17916
.47245,.20544,-.96306	.62099,.04152,.17913
.47245,.20544,-.96306	.62164,.04108,.17916
.47245,.20544,-.96306	.62172,.04100,.17917
.47245,.20544,-.96306	.62211,.04071,.17918
.47245,.20544,-.96306	.62247,.04054,.17915
.36382,.31260,-.82380	.20041,.36777,.28781
.36382,.31260,-.82380	.19162,.36861,.28791
.24963,.36906,-.77534	.18322,.36939,.28787
.34220,.37500,-.81166	.16925,.37068,.28764
.34220,.37500,-.81166	.16617,.37094,.28753
.34220,.37500,-.81166	.15722,.37163,.28713
.30771,.37216,-.79478	.14839,.37225,.28662
.28853,.37428,-.79112	.13281,.37321,.28527
.28853,.37428,-.79112	.12875,.37345,.28484
.28853,.37428,-.79112	.11995,.37400,.28370
.25278,.37708,-.78934	.09412,.37600,.27974
.25278,.37708,-.78934	.09086,.37627,.27915
.25278,.37708,-.78934	.08772,.37654,.27861
.25278,.37708,-.78934	.08017,.37721,.27721
.25278,.37708,-.78934	.07044,.37819,.27526
.25278,.37708,-.78934	.05437,.38018,.27189
.25278,.37708,-.78934	.04836,.38096,.27054
.25278,.37708,-.78934	.04111,.38183,.26887
.25278,.37708,-.78934	.03131,.38285,.26648
.25278,.37708,-.78934	.01579,.38446,.26258
.25278,.37708,-.78934	.01311,.38479,.26188
.25278,.37708,-.78934	.00410,.38601,.25936
.25278,.37708,-.78934	-.00455,.38727,.25688
.25278,.37708,-.78934	-.02077,.38976,.25165
.25278,.37708,-.78934	-.02384,.39026,.25059
.25278,.37708,-.78934	-.02850,.39105,.24889
.25278,.37708,-.78934	-.03576,.39235,.24598
.25278,.37708,-.78934	-.04654,.39454,.24127
.25278,.37708,-.78934	-.04911,.39516,.24008
.25278,.37708,-.78934	-.05529,.39685,.23714
.25278,.37708,-.78934	-.06158,.39893,.23399
.25278,.37708,-.78934	-.07116,.40265,.22877
.25278,.37708,-.78934	-.07294,.40337,.22774
.25278,.37708,-.78934	-.07773,.40531,.22488
.25278,.37708,-.78934	-.08275,.40735,.22177
.25278,.37708,-.78934	-.09024,.41048,.21691
.25278,.37708,-.78934	-.09647,.41332,.21259
.25278,.37708,-.78934	-.09757,.41383,.21180
.25278,.37708,-.78934	-.10074,.41540,.20944
.25278,.37708,-.78934	-.10749,.41887,.20397
.25278,.37708,-.78934	-.10829,.41930,.20328
.25278,.37708,-.78934	-.11067,.42061,.20113
.25278,.37708,-.78934	-.11394,.42251,.19798
.25278,.37708,-.78934	-.11812,.42503,.19351
.25278,.37708,-.78934	-.11897,.42555,.19252
.25278,.37708,-.78934	-.12102,.42684,.18997
.25278,.37708,-.78934	-.12314,.42826,.18712
.25278,.37708,-.78934	-.12601,.43063,.18273
.25278,.37708,-.78934	-.12676,.43141,.18143
.25278,.37708,-.78934	-.12929,.43465,.17646
.25278,.37708,-.78934	-.12969,.43525,.17555
.25278,.37708,-.78934	-.13120,.43776,.17165
.25278,.37708,-.78934	-.13148,.43822,.17088
.25278,.37708,-.78934	-.13217,.43945,.16889
.25278,.37708,-.78934	-.13307,.44097,.16618
.25278,.37708,-.78934	-.13394,.44230,.16354
.25278,.37708,-.78934	-.13526,.44394,.15964
.25278,.37708,-.78934	-.13568,.44435,.15843
.25278,.37708,-.78934	-.13664,.44520,.15575
-.05570,.45698,-.86467	-.13762,.44584,.15319
-.05570,.45698,-.86467	-.13946,.44646,.14865
-.05570,.45698,-.86467	-.14102,.44670,.14524
-.05515,.45677,-.86448	-.14145,.44676,.14436
-.05515,.45677,-.86448	-.14237,.44692,.14250
-.05955,.46524,-.88034	-.14473,.44734,.13774
-.05785,.46727,-.88708	-.14529,.44745,.13657
-.05785,.46727,-.88708	-.14681,.44786,.13336
-.05885,.46832,-.89178	-.14820,.44839,.13041
-.05885,.46832,-.89178	-.15072,.44970,.12514
